x_nm,y_nm,height_nm
424.0000,0.0000,0.412817
428.0000,0.0000,0.999456
432.0000,0.0000,-4.814475
436.0000,0.0000,-0.857488
440.0000,0.0000,-6.049469
444.0000,0.0000,-2.243517
448.0000,0.0000,0.007135
452.0000,0.0000,-0.097667
456.0000,0.0000,-0.158006
460.0000,0.0000,-0.133988
464.0000,0.0000,-1.809547
468.0000,0.0000,0.200111
472.0000,0.0000,0.835845
476.0000,0.0000,2.701923
480.0000,0.0000,1.826693
484.0000,0.0000,2.023350
488.0000,0.0000,-0.669135
492.0000,0.0000,0.265857
496.0000,0.0000,0.654142
500.0000,0.0000,0.592618
504.0000,0.0000,-2.559531
508.0000,0.0000,-0.040063
0.0000,4.0000,-3.452765
4.0000,4.0000,3.152787
8.0000,4.0000,-0.133786
12.0000,4.0000,-0.685411
16.0000,4.0000,-1.826857
20.0000,4.0000,1.387841
24.0000,4.0000,3.494299
28.0000,4.0000,1.253762
32.0000,4.0000,3.535295
36.0000,4.0000,3.900151
40.0000,4.0000,4.308255
44.0000,4.0000,-2.250312
48.0000,4.0000,0.241890
52.0000,4.0000,1.976216
56.0000,4.0000,0.271295
60.0000,4.0000,-2.477711
64.0000,4.0000,-1.457597
68.0000,4.0000,3.701773
72.0000,4.0000,-0.637686
76.0000,4.0000,0.693075
80.0000,4.0000,0.564713
84.0000,4.0000,0.475410
88.0000,4.0000,2.594458
92.0000,4.0000,-2.549895
96.0000,4.0000,-4.247196
100.0000,4.0000,-0.358474
104.0000,4.0000,-0.631731
108.0000,4.0000,-2.296155
112.0000,4.0000,-2.194664
116.0000,4.0000,-1.056598
120.0000,4.0000,1.772886
124.0000,4.0000,1.038298
128.0000,4.0000,-5.507626
132.0000,4.0000,4.664304
136.0000,4.0000,5.277776
140.0000,4.0000,-0.160706
144.0000,4.0000,0.763367
148.0000,4.0000,3.320735
152.0000,4.0000,-1.447791
156.0000,4.0000,2.135339
160.0000,4.0000,0.170359
164.0000,4.0000,0.001569
168.0000,4.0000,-0.510879
172.0000,4.0000,0.108190
176.0000,4.0000,-1.366468
180.0000,4.0000,-2.473094
184.0000,4.0000,0.753661
188.0000,4.0000,1.713154
192.0000,4.0000,5.751365
196.0000,4.0000,3.773048
200.0000,4.0000,0.413352
204.0000,4.0000,-1.213683
208.0000,4.0000,1.533287
212.0000,4.0000,3.483502
216.0000,4.0000,6.007229
220.0000,4.0000,-3.192918
224.0000,4.0000,1.710680
228.0000,4.0000,1.013254
232.0000,4.0000,-2.021354
236.0000,4.0000,0.276663
240.0000,4.0000,-2.489324
244.0000,4.0000,-5.918305
248.0000,4.0000,-0.151919
252.0000,4.0000,0.020328
256.0000,4.0000,-0.955165
260.0000,4.0000,-1.548763
264.0000,4.0000,-1.735963
268.0000,4.0000,0.590386
272.0000,4.0000,0.695127
276.0000,4.0000,2.149850
280.0000,4.0000,0.773008
284.0000,4.0000,-5.383921
288.0000,4.0000,-1.308336
292.0000,4.0000,-2.453092
296.0000,4.0000,1.124649
300.0000,4.0000,2.307643
304.0000,4.0000,-5.188482
308.0000,4.0000,-2.450837
312.0000,4.0000,-3.453886
316.0000,4.0000,-0.790538
320.0000,4.0000,-0.724642
324.0000,4.0000,-1.090021
328.0000,4.0000,0.036370
332.0000,4.0000,4.259342
336.0000,4.0000,5.221138
340.0000,4.0000,3.278140
344.0000,4.0000,0.109668
348.0000,4.0000,-1.461393
352.0000,4.0000,-2.405331
356.0000,4.0000,0.057943
360.0000,4.0000,-0.556568
364.0000,4.0000,-6.828459
368.0000,4.0000,2.576813
372.0000,4.0000,-0.293035
376.0000,4.0000,4.035489
380.0000,4.0000,0.542166
384.0000,4.0000,0.027585
388.0000,4.0000,-3.862028
392.0000,4.0000,4.062020
396.0000,4.0000,-1.751836
400.0000,4.0000,-0.771019
404.0000,4.0000,2.632859
408.0000,4.0000,-3.894410
412.0000,4.0000,-3.141639
416.0000,4.0000,1.115597
420.0000,4.0000,1.714579
424.0000,4.0000,-1.336804
428.0000,4.0000,-1.017565
432.0000,4.0000,-0.998769
436.0000,4.0000,0.510014
440.0000,4.0000,1.488604
444.0000,4.0000,2.558870
448.0000,4.0000,0.576795
452.0000,4.0000,2.284317
456.0000,4.0000,-2.918366
460.0000,4.0000,2.219417
464.0000,4.0000,4.132248
468.0000,4.0000,3.287669
472.0000,4.0000,-1.009405
476.0000,4.0000,-0.498041
480.0000,4.0000,3.040941
484.0000,4.0000,-0.866165
488.0000,4.0000,-1.787360
492.0000,4.0000,-2.005590
496.0000,4.0000,1.473913
500.0000,4.0000,1.691159
504.0000,4.0000,1.862148
508.0000,4.0000,3.698371
0.0000,8.0000,0.536515
4.0000,8.0000,-0.625923
8.0000,8.0000,3.498143
12.0000,8.0000,2.075695
16.0000,8.0000,5.329563
20.0000,8.0000,1.558532
24.0000,8.0000,0.763910
28.0000,8.0000,-2.295268
32.0000,8.0000,1.229496
36.0000,8.0000,-1.511079
40.0000,8.0000,-0.498013
44.0000,8.0000,1.491834
48.0000,8.0000,-0.937691
52.0000,8.0000,-0.116450
56.0000,8.0000,1.849000
60.0000,8.0000,0.290773
64.0000,8.0000,2.484756
68.0000,8.0000,5.289768
72.0000,8.0000,1.059019
76.0000,8.0000,-3.191300
80.0000,8.0000,0.529634
84.0000,8.0000,4.120399
88.0000,8.0000,5.937155
92.0000,8.0000,1.577615
96.0000,8.0000,-1.132866
100.0000,8.0000,-3.587119
104.0000,8.0000,-0.296000
108.0000,8.0000,0.414608
112.0000,8.0000,2.169247
116.0000,8.0000,-3.968873
120.0000,8.0000,-2.303251
124.0000,8.0000,-1.986237
128.0000,8.0000,-3.509915
132.0000,8.0000,-4.567417
136.0000,8.0000,-0.075136
140.0000,8.0000,-1.046068
144.0000,8.0000,1.542061
148.0000,8.0000,-0.530336
152.0000,8.0000,-0.134337
156.0000,8.0000,-2.457428
160.0000,8.0000,-2.944220
164.0000,8.0000,0.072868
168.0000,8.0000,0.455537
172.0000,8.0000,3.766623
176.0000,8.0000,1.928780
180.0000,8.0000,-1.389215
184.0000,8.0000,1.020901
188.0000,8.0000,0.924827
192.0000,8.0000,-0.173640
196.0000,8.0000,2.203593
200.0000,8.0000,-0.190870
204.0000,8.0000,2.804651
208.0000,8.0000,-2.625172
212.0000,8.0000,-2.026928
216.0000,8.0000,-5.305079
220.0000,8.0000,-0.240780
224.0000,8.0000,-2.550507
228.0000,8.0000,-3.864178
232.0000,8.0000,-4.345916
236.0000,8.0000,-1.552789
240.0000,8.0000,-3.813164
244.0000,8.0000,1.552840
248.0000,8.0000,2.957525
252.0000,8.0000,-1.461467
256.0000,8.0000,-0.824434
260.0000,8.0000,-0.515279
264.0000,8.0000,2.731110
268.0000,8.0000,-0.080762
272.0000,8.0000,-4.663757
276.0000,8.0000,-0.610258
280.0000,8.0000,-1.730615
284.0000,8.0000,-0.673311
288.0000,8.0000,-1.349137
292.0000,8.0000,-3.735234
296.0000,8.0000,-0.071012
300.0000,8.0000,0.036093
304.0000,8.0000,-2.960363
308.0000,8.0000,0.962714
312.0000,8.0000,-5.673210
316.0000,8.0000,-0.653782
320.0000,8.0000,3.593129
324.0000,8.0000,1.596356
328.0000,8.0000,-2.585481
332.0000,8.0000,-1.811713
336.0000,8.0000,-1.281339
340.0000,8.0000,-0.984704
344.0000,8.0000,1.771739
348.0000,8.0000,-0.483564
352.0000,8.0000,4.252891
356.0000,8.0000,-2.752028
360.0000,8.0000,2.066920
364.0000,8.0000,-0.564902
368.0000,8.0000,-6.115688
372.0000,8.0000,0.624669
376.0000,8.0000,3.333968
380.0000,8.0000,2.813213
384.0000,8.0000,3.933852
388.0000,8.0000,0.796233
392.0000,8.0000,-2.569166
396.0000,8.0000,0.512891
400.0000,8.0000,1.013471
404.0000,8.0000,-1.067919
408.0000,8.0000,-0.049922
412.0000,8.0000,-1.263833
416.0000,8.0000,0.829974
420.0000,8.0000,3.562360
424.0000,8.0000,-1.728426
428.0000,8.0000,1.350482
432.0000,8.0000,-1.388393
436.0000,8.0000,-1.592089
440.0000,8.0000,-3.958161
444.0000,8.0000,-2.057597
448.0000,8.0000,-1.292695
452.0000,8.0000,-5.167035
456.0000,8.0000,1.163776
460.0000,8.0000,2.447287
464.0000,8.0000,0.127246
468.0000,8.0000,2.589197
472.0000,8.0000,0.047581
476.0000,8.0000,1.509897
480.0000,8.0000,3.769360
484.0000,8.0000,2.450399
488.0000,8.0000,-1.540946
492.0000,8.0000,4.038700
496.0000,8.0000,-1.189679
500.0000,8.0000,0.287199
504.0000,8.0000,-2.713406
508.0000,8.0000,7.714665
0.0000,12.0000,-0.241604
4.0000,12.0000,-1.349310
8.0000,12.0000,2.172872
12.0000,12.0000,6.034127
16.0000,12.0000,5.568052
20.0000,12.0000,2.196222
24.0000,12.0000,1.247844
28.0000,12.0000,3.976474
32.0000,12.0000,0.197782
36.0000,12.0000,1.097673
40.0000,12.0000,-0.420879
44.0000,12.0000,3.270342
48.0000,12.0000,0.770198
52.0000,12.0000,2.396976
56.0000,12.0000,-1.754941
60.0000,12.0000,-2.770206
64.0000,12.0000,-2.053010
68.0000,12.0000,1.683312
72.0000,12.0000,2.905640
76.0000,12.0000,3.313162
80.0000,12.0000,-0.863380
84.0000,12.0000,1.426935
88.0000,12.0000,-3.123170
92.0000,12.0000,-3.972207
96.0000,12.0000,-1.355094
100.0000,12.0000,-0.980983
104.0000,12.0000,3.931740
108.0000,12.0000,1.693742
112.0000,12.0000,2.344896
116.0000,12.0000,2.374885
120.0000,12.0000,-2.502683
124.0000,12.0000,-5.360241
128.0000,12.0000,-2.779567
132.0000,12.0000,1.772085
136.0000,12.0000,-5.857249
140.0000,12.0000,0.210798
144.0000,12.0000,0.199665
148.0000,12.0000,-2.167352
152.0000,12.0000,4.227931
156.0000,12.0000,0.607362
160.0000,12.0000,2.716820
164.0000,12.0000,2.143516
168.0000,12.0000,1.861047
172.0000,12.0000,3.832776
176.0000,12.0000,0.908967
180.0000,12.0000,2.967913
184.0000,12.0000,-2.787205
188.0000,12.0000,2.237158
192.0000,12.0000,-2.266299
196.0000,12.0000,5.032518
200.0000,12.0000,-1.849729
204.0000,12.0000,0.610678
208.0000,12.0000,3.517288
212.0000,12.0000,-1.666036
216.0000,12.0000,-0.331203
220.0000,12.0000,-0.010505
224.0000,12.0000,-0.300173
228.0000,12.0000,-1.731193
232.0000,12.0000,-1.233929
236.0000,12.0000,4.048768
240.0000,12.0000,0.146560
244.0000,12.0000,-0.607189
248.0000,12.0000,-4.543936
252.0000,12.0000,1.496359
256.0000,12.0000,-4.087743
260.0000,12.0000,-5.990129
264.0000,12.0000,3.084045
268.0000,12.0000,1.293393
272.0000,12.0000,1.180954
276.0000,12.0000,-1.701458
280.0000,12.0000,1.430901
284.0000,12.0000,3.339863
288.0000,12.0000,1.318019
292.0000,12.0000,-2.287327
296.0000,12.0000,1.763729
300.0000,12.0000,1.090674
304.0000,12.0000,-2.134306
308.0000,12.0000,-0.519719
312.0000,12.0000,0.126633
316.0000,12.0000,0.742743
320.0000,12.0000,3.380500
324.0000,12.0000,-3.985156
328.0000,12.0000,-1.399882
332.0000,12.0000,1.678248
336.0000,12.0000,-0.711486
340.0000,12.0000,0.592354
344.0000,12.0000,2.449238
348.0000,12.0000,-0.984882
352.0000,12.0000,0.204557
356.0000,12.0000,3.646081
360.0000,12.0000,-1.067840
364.0000,12.0000,2.674043
368.0000,12.0000,-0.219723
372.0000,12.0000,1.851309
376.0000,12.0000,-2.562899
380.0000,12.0000,2.140119
384.0000,12.0000,2.599595
388.0000,12.0000,-0.673122
392.0000,12.0000,-4.665197
396.0000,12.0000,0.460061
400.0000,12.0000,-4.717959
404.0000,12.0000,-2.368452
408.0000,12.0000,-1.415654
412.0000,12.0000,-5.308542
416.0000,12.0000,-1.799134
420.0000,12.0000,-0.931024
424.0000,12.0000,-5.495451
428.0000,12.0000,4.990854
432.0000,12.0000,4.081694
436.0000,12.0000,5.223082
440.0000,12.0000,-4.256699
444.0000,12.0000,2.898171
448.0000,12.0000,-2.780945
452.0000,12.0000,-2.620667
456.0000,12.0000,-3.108157
460.0000,12.0000,0.631443
464.0000,12.0000,4.387709
468.0000,12.0000,3.079414
472.0000,12.0000,-2.145793
476.0000,12.0000,-0.150832
480.0000,12.0000,5.125466
484.0000,12.0000,-2.390230
488.0000,12.0000,0.203229
492.0000,12.0000,3.698252
496.0000,12.0000,-1.297161
500.0000,12.0000,1.856375
504.0000,12.0000,2.787342
508.0000,12.0000,0.131597
0.0000,16.0000,2.605743
4.0000,16.0000,2.238926
8.0000,16.0000,2.602151
12.0000,16.0000,0.813175
16.0000,16.0000,-0.701487
20.0000,16.0000,2.016666
24.0000,16.0000,4.270059
28.0000,16.0000,-2.147803
32.0000,16.0000,0.802724
36.0000,16.0000,2.349231
40.0000,16.0000,-1.737488
44.0000,16.0000,2.332326
48.0000,16.0000,-0.645561
52.0000,16.0000,2.082880
56.0000,16.0000,-2.780260
60.0000,16.0000,-0.522123
64.0000,16.0000,-1.729325
68.0000,16.0000,1.420503
72.0000,16.0000,-6.322061
76.0000,16.0000,-1.411187
80.0000,16.0000,-2.438364
84.0000,16.0000,-1.462397
88.0000,16.0000,-3.558014
92.0000,16.0000,0.744242
96.0000,16.0000,-3.626673
100.0000,16.0000,5.182104
104.0000,16.0000,0.219158
108.0000,16.0000,-1.813950
112.0000,16.0000,-0.938520
116.0000,16.0000,-3.082828
120.0000,16.0000,-0.358868
124.0000,16.0000,-1.789460
128.0000,16.0000,-0.913262
132.0000,16.0000,-1.881540
136.0000,16.0000,-0.738311
140.0000,16.0000,3.484216
144.0000,16.0000,-0.084651
148.0000,16.0000,3.896897
152.0000,16.0000,0.971473
156.0000,16.0000,3.794764
160.0000,16.0000,0.578671
164.0000,16.0000,3.527570
168.0000,16.0000,-0.857165
172.0000,16.0000,2.892991
176.0000,16.0000,2.330689
180.0000,16.0000,-0.264054
184.0000,16.0000,1.080887
188.0000,16.0000,-4.772469
192.0000,16.0000,-2.684801
196.0000,16.0000,0.178736
200.0000,16.0000,2.151460
204.0000,16.0000,-1.139945
208.0000,16.0000,-1.628525
212.0000,16.0000,-0.917289
216.0000,16.0000,-4.494659
220.0000,16.0000,-4.170134
224.0000,16.0000,2.229405
228.0000,16.0000,-3.450660
232.0000,16.0000,0.790851
236.0000,16.0000,-0.461495
240.0000,16.0000,1.785564
244.0000,16.0000,-3.278669
248.0000,16.0000,-6.373934
252.0000,16.0000,-2.733115
256.0000,16.0000,-1.609180
260.0000,16.0000,-2.814501
264.0000,16.0000,-2.771959
268.0000,16.0000,-2.293692
272.0000,16.0000,1.683527
276.0000,16.0000,0.868750
280.0000,16.0000,-2.905996
284.0000,16.0000,4.714891
288.0000,16.0000,2.826935
292.0000,16.0000,-1.538058
296.0000,16.0000,-2.554937
300.0000,16.0000,-2.342102
304.0000,16.0000,-0.210068
308.0000,16.0000,-1.989058
312.0000,16.0000,-0.346095
316.0000,16.0000,-2.726910
320.0000,16.0000,-0.872271
324.0000,16.0000,1.459266
328.0000,16.0000,-0.283619
332.0000,16.0000,-1.264552
336.0000,16.0000,1.582215
340.0000,16.0000,2.572684
344.0000,16.0000,1.926720
348.0000,16.0000,3.357787
352.0000,16.0000,-2.548759
356.0000,16.0000,0.562669
360.0000,16.0000,3.015642
364.0000,16.0000,-2.930659
368.0000,16.0000,2.990067
372.0000,16.0000,-4.089825
376.0000,16.0000,-1.968121
380.0000,16.0000,-4.675877
384.0000,16.0000,2.655037
388.0000,16.0000,-1.030365
392.0000,16.0000,-0.613010
396.0000,16.0000,-1.174369
400.0000,16.0000,-4.187902
404.0000,16.0000,-1.259274
408.0000,16.0000,0.365393
412.0000,16.0000,-2.068160
416.0000,16.0000,-0.388922
420.0000,16.0000,-2.695117
424.0000,16.0000,1.034705
428.0000,16.0000,1.438037
432.0000,16.0000,-3.358554
436.0000,16.0000,-2.282325
440.0000,16.0000,-1.394852
444.0000,16.0000,-1.542814
448.0000,16.0000,0.272684
452.0000,16.0000,-1.124166
456.0000,16.0000,-0.758710
460.0000,16.0000,0.184297
464.0000,16.0000,0.782951
468.0000,16.0000,1.820859
472.0000,16.0000,5.809041
476.0000,16.0000,1.700136
480.0000,16.0000,-1.039058
484.0000,16.0000,4.771556
488.0000,16.0000,3.954921
492.0000,16.0000,1.483778
496.0000,16.0000,1.757910
500.0000,16.0000,-1.321554
504.0000,16.0000,2.062629
508.0000,16.0000,-2.479972
0.0000,20.0000,-0.700572
4.0000,20.0000,0.421532
8.0000,20.0000,-0.325366
12.0000,20.0000,3.395433
16.0000,20.0000,-4.864741
20.0000,20.0000,0.129570
24.0000,20.0000,2.746790
28.0000,20.0000,3.323497
32.0000,20.0000,0.499688
36.0000,20.0000,4.558429
40.0000,20.0000,8.044131
44.0000,20.0000,-0.488326
48.0000,20.0000,3.256087
52.0000,20.0000,2.779651
56.0000,20.0000,0.951935
60.0000,20.0000,1.944443
64.0000,20.0000,4.462854
68.0000,20.0000,2.916605
72.0000,20.0000,2.379863
76.0000,20.0000,-2.767785
80.0000,20.0000,-1.908399
84.0000,20.0000,-0.440420
88.0000,20.0000,-3.417895
92.0000,20.0000,0.163755
96.0000,20.0000,-4.027137
100.0000,20.0000,-3.481290
104.0000,20.0000,1.532484
108.0000,20.0000,-1.142138
112.0000,20.0000,0.759149
116.0000,20.0000,-0.768269
120.0000,20.0000,-2.468026
124.0000,20.0000,-2.115831
128.0000,20.0000,-3.662617
132.0000,20.0000,-3.609124
136.0000,20.0000,3.372914
140.0000,20.0000,-1.734567
144.0000,20.0000,-1.567485
148.0000,20.0000,1.132136
152.0000,20.0000,-2.019708
156.0000,20.0000,0.319030
160.0000,20.0000,-2.145230
164.0000,20.0000,-4.018775
168.0000,20.0000,-0.025811
172.0000,20.0000,4.514121
176.0000,20.0000,1.851500
180.0000,20.0000,-3.072088
184.0000,20.0000,-1.387152
188.0000,20.0000,-0.607710
192.0000,20.0000,1.430789
196.0000,20.0000,2.432274
200.0000,20.0000,-0.135872
204.0000,20.0000,2.741549
208.0000,20.0000,1.699539
212.0000,20.0000,-0.015225
216.0000,20.0000,-1.428486
220.0000,20.0000,-1.430516
224.0000,20.0000,-1.898607
228.0000,20.0000,-3.597073
232.0000,20.0000,2.246560
236.0000,20.0000,-3.867965
240.0000,20.0000,-1.189977
244.0000,20.0000,1.297115
248.0000,20.0000,-6.512703
252.0000,20.0000,-0.768098
256.0000,20.0000,-0.280455
260.0000,20.0000,-0.308405
264.0000,20.0000,-4.115009
268.0000,20.0000,-0.511607
272.0000,20.0000,1.743407
276.0000,20.0000,1.832341
280.0000,20.0000,2.045736
284.0000,20.0000,0.298213
288.0000,20.0000,-1.660592
292.0000,20.0000,0.451688
296.0000,20.0000,-0.225542
300.0000,20.0000,2.500084
304.0000,20.0000,-1.291836
308.0000,20.0000,-1.402646
312.0000,20.0000,-3.559906
316.0000,20.0000,0.184081
320.0000,20.0000,1.923496
324.0000,20.0000,0.989230
328.0000,20.0000,3.146313
332.0000,20.0000,1.693841
336.0000,20.0000,3.351357
340.0000,20.0000,-1.797262
344.0000,20.0000,1.972399
348.0000,20.0000,-4.313487
352.0000,20.0000,0.638491
356.0000,20.0000,5.000929
360.0000,20.0000,-1.159345
364.0000,20.0000,0.238472
368.0000,20.0000,6.590935
372.0000,20.0000,0.482385
376.0000,20.0000,-0.415079
380.0000,20.0000,-2.650807
384.0000,20.0000,-3.303711
388.0000,20.0000,5.173366
392.0000,20.0000,3.299463
396.0000,20.0000,0.090656
400.0000,20.0000,-0.762074
404.0000,20.0000,-0.806948
408.0000,20.0000,0.217942
412.0000,20.0000,-1.140871
416.0000,20.0000,-2.021039
420.0000,20.0000,-1.389544
424.0000,20.0000,3.205068
428.0000,20.0000,-4.617395
432.0000,20.0000,-3.467284
436.0000,20.0000,0.447679
440.0000,20.0000,-0.723414
444.0000,20.0000,2.795179
448.0000,20.0000,0.426095
452.0000,20.0000,3.509266
456.0000,20.0000,-3.314822
460.0000,20.0000,-0.686588
464.0000,20.0000,-0.063046
468.0000,20.0000,0.030450
472.0000,20.0000,2.117142
476.0000,20.0000,4.973792
480.0000,20.0000,-0.417393
484.0000,20.0000,-1.152432
488.0000,20.0000,2.439486
492.0000,20.0000,0.515087
496.0000,20.0000,3.067604
500.0000,20.0000,1.520860
504.0000,20.0000,3.815079
508.0000,20.0000,3.366901
0.0000,24.0000,-7.124951
4.0000,24.0000,1.033739
8.0000,24.0000,-0.806414
12.0000,24.0000,3.230723
16.0000,24.0000,-3.312509
20.0000,24.0000,2.167024
24.0000,24.0000,-1.353035
28.0000,24.0000,0.864021
32.0000,24.0000,1.238951
36.0000,24.0000,-1.567995
40.0000,24.0000,2.271194
44.0000,24.0000,2.898637
48.0000,24.0000,2.201876
52.0000,24.0000,1.789645
56.0000,24.0000,-1.519096
60.0000,24.0000,2.355418
64.0000,24.0000,1.990444
68.0000,24.0000,4.653841
72.0000,24.0000,0.664251
76.0000,24.0000,-2.659426
80.0000,24.0000,-3.140150
84.0000,24.0000,3.093330
88.0000,24.0000,-3.374237
92.0000,24.0000,-1.754284
96.0000,24.0000,-2.039929
100.0000,24.0000,-1.881012
104.0000,24.0000,1.199313
108.0000,24.0000,-0.835840
112.0000,24.0000,-0.209639
116.0000,24.0000,0.221717
120.0000,24.0000,1.306730
124.0000,24.0000,-4.005051
128.0000,24.0000,1.521764
132.0000,24.0000,-0.410531
136.0000,24.0000,-0.667272
140.0000,24.0000,-3.131426
144.0000,24.0000,1.485659
148.0000,24.0000,-0.660871
152.0000,24.0000,4.380095
156.0000,24.0000,1.093964
160.0000,24.0000,-1.933645
164.0000,24.0000,3.169436
168.0000,24.0000,-2.922195
172.0000,24.0000,-1.853321
176.0000,24.0000,4.778832
180.0000,24.0000,0.843188
184.0000,24.0000,1.835053
188.0000,24.0000,5.163672
192.0000,24.0000,3.216928
196.0000,24.0000,2.165171
200.0000,24.0000,-0.409545
204.0000,24.0000,-2.894958
208.0000,24.0000,2.101558
212.0000,24.0000,-0.111386
216.0000,24.0000,4.882386
220.0000,24.0000,0.641604
224.0000,24.0000,0.185944
228.0000,24.0000,2.315317
232.0000,24.0000,-4.014674
236.0000,24.0000,2.134896
240.0000,24.0000,3.253052
244.0000,24.0000,0.027241
248.0000,24.0000,1.242730
252.0000,24.0000,-2.353208
256.0000,24.0000,0.223141
260.0000,24.0000,-2.457729
264.0000,24.0000,-1.775563
268.0000,24.0000,2.062776
272.0000,24.0000,-0.141722
276.0000,24.0000,-1.642362
280.0000,24.0000,-3.944218
284.0000,24.0000,1.594570
288.0000,24.0000,4.106881
292.0000,24.0000,-1.102374
296.0000,24.0000,3.638709
300.0000,24.0000,-0.485638
304.0000,24.0000,-0.763699
308.0000,24.0000,2.197568
312.0000,24.0000,-0.228361
316.0000,24.0000,-0.502008
320.0000,24.0000,0.958032
324.0000,24.0000,-0.449623
328.0000,24.0000,0.096129
332.0000,24.0000,-1.518015
336.0000,24.0000,1.830914
340.0000,24.0000,-7.125373
344.0000,24.0000,0.879115
348.0000,24.0000,7.215664
352.0000,24.0000,1.933399
356.0000,24.0000,5.212689
360.0000,24.0000,-3.399460
364.0000,24.0000,-0.277931
368.0000,24.0000,3.521427
372.0000,24.0000,-7.341512
376.0000,24.0000,-0.376162
380.0000,24.0000,4.905440
384.0000,24.0000,3.401314
388.0000,24.0000,-2.069893
392.0000,24.0000,-0.634868
396.0000,24.0000,-4.125911
400.0000,24.0000,-5.624652
404.0000,24.0000,2.646972
408.0000,24.0000,-0.825253
412.0000,24.0000,-3.578203
416.0000,24.0000,-3.238655
420.0000,24.0000,-0.016084
424.0000,24.0000,-2.399219
428.0000,24.0000,-4.146326
432.0000,24.0000,-4.887101
436.0000,24.0000,-1.904884
440.0000,24.0000,-3.491455
444.0000,24.0000,-1.758143
448.0000,24.0000,3.191042
452.0000,24.0000,-0.426670
456.0000,24.0000,0.252577
460.0000,24.0000,-1.468559
464.0000,24.0000,-0.388800
468.0000,24.0000,-0.007040
472.0000,24.0000,-1.736037
476.0000,24.0000,-0.880989
480.0000,24.0000,-1.135886
484.0000,24.0000,2.535532
488.0000,24.0000,-3.722249
492.0000,24.0000,-0.390531
496.0000,24.0000,2.089042
500.0000,24.0000,-2.236397
504.0000,24.0000,1.458998
508.0000,24.0000,1.308303
0.0000,28.0000,-0.582329
4.0000,28.0000,2.658215
8.0000,28.0000,-2.770068
12.0000,28.0000,4.262919
16.0000,28.0000,0.205870
