x_nm,y_nm,height_nm
276.0000,0.0000,49.534364
280.0000,0.0000,50.331181
284.0000,0.0000,48.934338
288.0000,0.0000,48.112110
292.0000,0.0000,53.136043
296.0000,0.0000,52.841269
300.0000,0.0000,52.431745
304.0000,0.0000,51.471563
308.0000,0.0000,52.744339
312.0000,0.0000,51.091519
316.0000,0.0000,48.968101
320.0000,0.0000,51.074962
324.0000,0.0000,51.085401
328.0000,0.0000,53.736886
332.0000,0.0000,52.035055
336.0000,0.0000,48.796440
340.0000,0.0000,53.471908
344.0000,0.0000,52.486010
348.0000,0.0000,51.843811
352.0000,0.0000,51.882905
356.0000,0.0000,51.733718
360.0000,0.0000,54.166471
364.0000,0.0000,52.269542
368.0000,0.0000,52.102443
372.0000,0.0000,53.945338
376.0000,0.0000,50.820555
380.0000,0.0000,52.647469
384.0000,0.0000,55.347866
388.0000,0.0000,52.016986
392.0000,0.0000,54.988375
396.0000,0.0000,54.166142
400.0000,0.0000,47.907508
404.0000,0.0000,52.310400
408.0000,0.0000,57.082089
412.0000,0.0000,53.342198
416.0000,0.0000,56.082562
420.0000,0.0000,54.789860
424.0000,0.0000,54.693402
428.0000,0.0000,52.174675
432.0000,0.0000,54.680046
436.0000,0.0000,57.314169
440.0000,0.0000,56.886287
444.0000,0.0000,54.377773
448.0000,0.0000,50.279459
452.0000,0.0000,56.002232
456.0000,0.0000,56.574510
460.0000,0.0000,56.142454
464.0000,0.0000,52.056095
468.0000,0.0000,53.224489
472.0000,0.0000,53.849503
476.0000,0.0000,56.536829
480.0000,0.0000,55.563160
484.0000,0.0000,56.790773
488.0000,0.0000,56.650061
492.0000,0.0000,57.420280
496.0000,0.0000,57.521142
500.0000,0.0000,60.257527
504.0000,0.0000,55.763294
508.0000,0.0000,58.480187
0.0000,4.0000,1.533378
4.0000,4.0000,0.536355
8.0000,4.0000,-4.964819
12.0000,4.0000,0.496400
16.0000,4.0000,-2.164302
20.0000,4.0000,-1.218421
24.0000,4.0000,1.068238
28.0000,4.0000,0.747682
32.0000,4.0000,5.548291
36.0000,4.0000,1.843604
40.0000,4.0000,-1.229946
44.0000,4.0000,1.293935
48.0000,4.0000,4.501679
52.0000,4.0000,2.030449
56.0000,4.0000,6.154390
60.0000,4.0000,3.782521
64.0000,4.0000,3.187018
68.0000,4.0000,1.539141
72.0000,4.0000,4.834655
76.0000,4.0000,3.938969
80.0000,4.0000,2.690749
84.0000,4.0000,2.198702
88.0000,4.0000,3.075354
92.0000,4.0000,5.282208
96.0000,4.0000,-1.593579
100.0000,4.0000,3.683596
104.0000,4.0000,3.150735
108.0000,4.0000,2.390803
112.0000,4.0000,5.377086
116.0000,4.0000,6.912567
120.0000,4.0000,0.471320
124.0000,4.0000,5.072632
128.0000,4.0000,0.544125
132.0000,4.0000,3.149637
136.0000,4.0000,4.028070
140.0000,4.0000,6.368109
144.0000,4.0000,2.931905
148.0000,4.0000,5.279928
152.0000,4.0000,5.002403
156.0000,4.0000,4.529077
160.0000,4.0000,5.122895
164.0000,4.0000,5.365187
168.0000,4.0000,3.854980
172.0000,4.0000,5.686969
176.0000,4.0000,5.862306
180.0000,4.0000,10.314158
184.0000,4.0000,4.421636
188.0000,4.0000,6.628692
192.0000,4.0000,5.829662
196.0000,4.0000,7.815149
200.0000,4.0000,8.313372
204.0000,4.0000,7.502616
208.0000,4.0000,3.984323
212.0000,4.0000,7.340088
216.0000,4.0000,4.126431
220.0000,4.0000,3.177057
224.0000,4.0000,10.378339
228.0000,4.0000,5.187562
232.0000,4.0000,6.274880
236.0000,4.0000,8.953621
240.0000,4.0000,7.713616
244.0000,4.0000,6.576195
248.0000,4.0000,8.115603
252.0000,4.0000,9.688351
256.0000,4.0000,8.147268
260.0000,4.0000,46.923937
264.0000,4.0000,51.336820
268.0000,4.0000,50.136764
272.0000,4.0000,53.143799
276.0000,4.0000,47.590737
280.0000,4.0000,49.607493
284.0000,4.0000,50.691222
288.0000,4.0000,52.027669
292.0000,4.0000,50.770677
296.0000,4.0000,50.115662
300.0000,4.0000,50.920560
304.0000,4.0000,50.781781
308.0000,4.0000,51.371833
312.0000,4.0000,49.960901
316.0000,4.0000,53.309433
320.0000,4.0000,52.581048
324.0000,4.0000,52.823450
328.0000,4.0000,54.312089
332.0000,4.0000,54.748175
336.0000,4.0000,52.666837
340.0000,4.0000,52.057118
344.0000,4.0000,51.839827
348.0000,4.0000,54.256498
352.0000,4.0000,55.812213
356.0000,4.0000,52.821072
360.0000,4.0000,53.863112
364.0000,4.0000,52.089086
368.0000,4.0000,52.828632
372.0000,4.0000,51.338409
376.0000,4.0000,54.308266
380.0000,4.0000,56.630813
384.0000,4.0000,52.030666
388.0000,4.0000,48.437356
392.0000,4.0000,53.770171
396.0000,4.0000,53.848546
400.0000,4.0000,57.573462
404.0000,4.0000,51.242133
408.0000,4.0000,50.448619
412.0000,4.0000,53.054376
416.0000,4.0000,55.807057
420.0000,4.0000,51.604169
424.0000,4.0000,56.030664
428.0000,4.0000,49.452812
432.0000,4.0000,56.338329
436.0000,4.0000,56.585574
440.0000,4.0000,56.932026
444.0000,4.0000,56.524549
448.0000,4.0000,57.085491
452.0000,4.0000,57.724139
456.0000,4.0000,53.965322
460.0000,4.0000,53.173677
464.0000,4.0000,56.220896
468.0000,4.0000,54.794009
472.0000,4.0000,55.431591
476.0000,4.0000,57.692146
480.0000,4.0000,56.073749
484.0000,4.0000,55.732225
488.0000,4.0000,54.307953
492.0000,4.0000,58.644337
496.0000,4.0000,55.959721
500.0000,4.0000,58.052896
504.0000,4.0000,60.276524
508.0000,4.0000,59.520891
0.0000,8.0000,1.799939
4.0000,8.0000,4.409176
8.0000,8.0000,1.081658
12.0000,8.0000,-2.138033
16.0000,8.0000,0.259448
20.0000,8.0000,3.383300
24.0000,8.0000,0.358322
28.0000,8.0000,1.805274
32.0000,8.0000,2.284712
36.0000,8.0000,-2.908628
40.0000,8.0000,-0.897824
44.0000,8.0000,-0.370545
48.0000,8.0000,1.583558
52.0000,8.0000,1.226823
56.0000,8.0000,3.654435
60.0000,8.0000,3.020429
64.0000,8.0000,0.839713
68.0000,8.0000,-2.340436
72.0000,8.0000,3.512129
76.0000,8.0000,-4.075882
80.0000,8.0000,1.477954
84.0000,8.0000,3.863602
88.0000,8.0000,4.134551
92.0000,8.0000,1.899731
96.0000,8.0000,2.069474
100.0000,8.0000,4.970635
104.0000,8.0000,-0.653463
108.0000,8.0000,3.824708
112.0000,8.0000,2.345444
116.0000,8.0000,5.645714
120.0000,8.0000,5.727991
124.0000,8.0000,4.721219
128.0000,8.0000,2.646297
132.0000,8.0000,4.928254
136.0000,8.0000,5.299567
140.0000,8.0000,3.438990
144.0000,8.0000,7.566850
148.0000,8.0000,5.166430
152.0000,8.0000,7.032733
156.0000,8.0000,4.818863
160.0000,8.0000,4.904782
164.0000,8.0000,7.218253
168.0000,8.0000,3.399321
172.0000,8.0000,5.679570
176.0000,8.0000,5.585565
180.0000,8.0000,5.849099
184.0000,8.0000,6.190446
188.0000,8.0000,10.222241
192.0000,8.0000,4.966514
196.0000,8.0000,8.085146
200.0000,8.0000,5.528080
204.0000,8.0000,7.130757
208.0000,8.0000,8.625396
212.0000,8.0000,8.426764
216.0000,8.0000,7.803384
220.0000,8.0000,9.880508
224.0000,8.0000,5.283101
228.0000,8.0000,8.050419
232.0000,8.0000,14.278526
236.0000,8.0000,7.201715
240.0000,8.0000,6.042399
244.0000,8.0000,8.253523
248.0000,8.0000,8.038031
252.0000,8.0000,7.456054
256.0000,8.0000,5.705030
260.0000,8.0000,49.385942
264.0000,8.0000,50.391947
268.0000,8.0000,49.830753
272.0000,8.0000,48.794546
276.0000,8.0000,53.227687
280.0000,8.0000,51.274155
284.0000,8.0000,55.286133
288.0000,8.0000,50.621367
292.0000,8.0000,54.513875
296.0000,8.0000,47.742049
300.0000,8.0000,51.480525
304.0000,8.0000,52.792372
308.0000,8.0000,52.466297
312.0000,8.0000,51.654115
316.0000,8.0000,52.354357
320.0000,8.0000,53.456156
324.0000,8.0000,52.845759
328.0000,8.0000,53.219795
332.0000,8.0000,52.613734
336.0000,8.0000,51.284484
340.0000,8.0000,54.878077
344.0000,8.0000,49.618792
348.0000,8.0000,55.288148
352.0000,8.0000,54.921700
356.0000,8.0000,51.570634
360.0000,8.0000,54.431764
364.0000,8.0000,54.056859
368.0000,8.0000,53.099984
372.0000,8.0000,53.922401
376.0000,8.0000,51.841007
380.0000,8.0000,51.274768
384.0000,8.0000,53.100730
388.0000,8.0000,55.843171
392.0000,8.0000,55.261380
396.0000,8.0000,57.505031
400.0000,8.0000,56.117344
404.0000,8.0000,54.061886
408.0000,8.0000,55.147208
412.0000,8.0000,55.795438
416.0000,8.0000,55.242856
420.0000,8.0000,55.446253
424.0000,8.0000,54.298531
428.0000,8.0000,53.866691
432.0000,8.0000,57.282768
436.0000,8.0000,53.142072
440.0000,8.0000,54.840595
444.0000,8.0000,57.382496
448.0000,8.0000,53.660902
452.0000,8.0000,54.545921
456.0000,8.0000,56.947554
460.0000,8.0000,52.897527
464.0000,8.0000,54.470943
468.0000,8.0000,54.389390
472.0000,8.0000,58.347709
476.0000,8.0000,55.440373
480.0000,8.0000,54.067181
484.0000,8.0000,59.606563
488.0000,8.0000,58.491880
492.0000,8.0000,55.067202
496.0000,8.0000,56.464722
500.0000,8.0000,56.863585
504.0000,8.0000,56.849116
508.0000,8.0000,58.740578
0.0000,12.0000,2.128097
4.0000,12.0000,2.083957
8.0000,12.0000,3.630218
12.0000,12.0000,4.440367
16.0000,12.0000,1.487664
20.0000,12.0000,0.075597
24.0000,12.0000,-0.212193
28.0000,12.0000,2.545617
32.0000,12.0000,-0.184504
36.0000,12.0000,-1.100739
40.0000,12.0000,3.441019
44.0000,12.0000,0.894326
48.0000,12.0000,1.580200
52.0000,12.0000,3.552244
56.0000,12.0000,4.292530
60.0000,12.0000,6.999675
64.0000,12.0000,2.593837
68.0000,12.0000,5.455895
72.0000,12.0000,3.591944
76.0000,12.0000,5.743475
80.0000,12.0000,2.996587
84.0000,12.0000,1.168785
88.0000,12.0000,3.263593
92.0000,12.0000,3.729519
96.0000,12.0000,1.099423
100.0000,12.0000,2.215321
104.0000,12.0000,5.502126
108.0000,12.0000,7.469472
112.0000,12.0000,5.782553
116.0000,12.0000,3.054760
120.0000,12.0000,7.227608
124.0000,12.0000,6.097105
128.0000,12.0000,2.821200
132.0000,12.0000,5.056349
136.0000,12.0000,6.640117
140.0000,12.0000,7.829137
144.0000,12.0000,6.032915
148.0000,12.0000,5.225178
152.0000,12.0000,1.194345
156.0000,12.0000,5.930784
160.0000,12.0000,5.379702
164.0000,12.0000,8.464673
168.0000,12.0000,5.451179
172.0000,12.0000,4.204689
176.0000,12.0000,6.410510
180.0000,12.0000,7.517152
184.0000,12.0000,7.826492
188.0000,12.0000,4.725980
192.0000,12.0000,7.703400
196.0000,12.0000,4.641913
200.0000,12.0000,8.058372
204.0000,12.0000,1.672739
208.0000,12.0000,4.522068
212.0000,12.0000,5.483901
216.0000,12.0000,10.537839
220.0000,12.0000,9.967008
224.0000,12.0000,8.776717
228.0000,12.0000,10.655764
232.0000,12.0000,9.176931
236.0000,12.0000,5.871608
240.0000,12.0000,9.660464
244.0000,12.0000,6.453339
248.0000,12.0000,7.485673
252.0000,12.0000,10.004851
256.0000,12.0000,6.034179
260.0000,12.0000,49.172069
264.0000,12.0000,48.527599
268.0000,12.0000,52.395198
272.0000,12.0000,50.954256
276.0000,12.0000,54.314448
280.0000,12.0000,50.525656
284.0000,12.0000,50.341666
288.0000,12.0000,48.282679
292.0000,12.0000,54.192756
296.0000,12.0000,53.019963
300.0000,12.0000,53.910651
304.0000,12.0000,48.957164
308.0000,12.0000,51.658491
312.0000,12.0000,50.482787
316.0000,12.0000,52.374826
320.0000,12.0000,54.473467
324.0000,12.0000,51.719777
328.0000,12.0000,50.204597
332.0000,12.0000,50.955127
336.0000,12.0000,54.740656
340.0000,12.0000,53.296370
344.0000,12.0000,55.503720
348.0000,12.0000,52.962488
352.0000,12.0000,55.370755
356.0000,12.0000,53.070667
360.0000,12.0000,57.305483
364.0000,12.0000,55.627762
368.0000,12.0000,52.783440
372.0000,12.0000,54.563352
376.0000,12.0000,51.163124
380.0000,12.0000,55.781727
384.0000,12.0000,51.926931
388.0000,12.0000,55.551181
392.0000,12.0000,53.576209
396.0000,12.0000,55.005505
400.0000,12.0000,57.336839
404.0000,12.0000,56.242004
408.0000,12.0000,54.429266
412.0000,12.0000,49.658418
416.0000,12.0000,56.182435
420.0000,12.0000,55.514529
424.0000,12.0000,54.455407
428.0000,12.0000,57.397078
432.0000,12.0000,55.359639
436.0000,12.0000,57.387236
440.0000,12.0000,52.953677
444.0000,12.0000,53.600977
448.0000,12.0000,55.748877
452.0000,12.0000,55.413098
456.0000,12.0000,55.893021
460.0000,12.0000,52.374105
464.0000,12.0000,58.807431
468.0000,12.0000,56.927279
472.0000,12.0000,59.633336
476.0000,12.0000,51.455960
480.0000,12.0000,57.769054
484.0000,12.0000,57.271223
488.0000,12.0000,57.489987
492.0000,12.0000,56.229686
496.0000,12.0000,59.233711
500.0000,12.0000,56.331293
504.0000,12.0000,57.834534
508.0000,12.0000,56.393904
0.0000,16.0000,-0.167370
4.0000,16.0000,-4.603281
8.0000,16.0000,2.258307
12.0000,16.0000,0.052456
16.0000,16.0000,-1.746247
20.0000,16.0000,2.029840
24.0000,16.0000,2.503200
28.0000,16.0000,0.734166
32.0000,16.0000,4.609232
36.0000,16.0000,3.003307
40.0000,16.0000,3.546110
44.0000,16.0000,2.853350
48.0000,16.0000,3.052488
52.0000,16.0000,4.813755
56.0000,16.0000,2.476381
60.0000,16.0000,0.152858
64.0000,16.0000,1.432752
68.0000,16.0000,3.824173
72.0000,16.0000,4.436073
76.0000,16.0000,3.537768
80.0000,16.0000,2.940601
84.0000,16.0000,6.643241
88.0000,16.0000,1.151522
92.0000,16.0000,3.481597
96.0000,16.0000,2.111963
100.0000,16.0000,7.878442
104.0000,16.0000,6.962853
108.0000,16.0000,2.995302
112.0000,16.0000,4.668677
116.0000,16.0000,6.641436
120.0000,16.0000,1.744901
124.0000,16.0000,7.118017
128.0000,16.0000,5.542877
132.0000,16.0000,5.757618
136.0000,16.0000,4.690671
140.0000,16.0000,7.562564
144.0000,16.0000,9.498585
148.0000,16.0000,8.046294
152.0000,16.0000,3.234510
156.0000,16.0000,3.492364
160.0000,16.0000,7.349798
164.0000,16.0000,2.811434
168.0000,16.0000,6.662209
172.0000,16.0000,8.079867
176.0000,16.0000,3.174290
180.0000,16.0000,5.896223
184.0000,16.0000,4.967231
188.0000,16.0000,5.554303
192.0000,16.0000,2.631148
196.0000,16.0000,7.502691
200.0000,16.0000,3.391749
204.0000,16.0000,9.029064
208.0000,16.0000,4.540587
212.0000,16.0000,8.912192
216.0000,16.0000,7.483907
220.0000,16.0000,8.549063
224.0000,16.0000,9.301153
228.0000,16.0000,8.373967
232.0000,16.0000,6.200588
236.0000,16.0000,7.474797
240.0000,16.0000,6.352393
244.0000,16.0000,10.712023
248.0000,16.0000,7.982615
252.0000,16.0000,7.429162
256.0000,16.0000,10.916399
260.0000,16.0000,51.910121
264.0000,16.0000,50.977524
268.0000,16.0000,53.803397
272.0000,16.0000,49.718897
276.0000,16.0000,55.164185
280.0000,16.0000,50.393557
284.0000,16.0000,48.891301
288.0000,16.0000,52.168990
292.0000,16.0000,56.008008
296.0000,16.0000,52.065337
300.0000,16.0000,53.132477
304.0000,16.0000,55.228088
308.0000,16.0000,54.400770
312.0000,16.0000,50.493537
316.0000,16.0000,55.851197
320.0000,16.0000,51.171185
324.0000,16.0000,54.466966
328.0000,16.0000,50.597845
332.0000,16.0000,53.945824
336.0000,16.0000,52.366018
340.0000,16.0000,51.650681
344.0000,16.0000,53.656328
348.0000,16.0000,55.089734
352.0000,16.0000,51.919291
356.0000,16.0000,52.922143
360.0000,16.0000,53.538216
364.0000,16.0000,50.715307
368.0000,16.0000,52.392863
372.0000,16.0000,57.858754
376.0000,16.0000,53.657449
380.0000,16.0000,52.169486
384.0000,16.0000,55.420287
388.0000,16.0000,53.160306
392.0000,16.0000,56.330377
396.0000,16.0000,50.964625
400.0000,16.0000,50.858205
404.0000,16.0000,57.294249
408.0000,16.0000,57.534300
412.0000,16.0000,54.567561
416.0000,16.0000,54.077526
420.0000,16.0000,50.503282
424.0000,16.0000,59.294293
428.0000,16.0000,54.346391
432.0000,16.0000,52.131629
436.0000,16.0000,53.426281
440.0000,16.0000,56.296940
444.0000,16.0000,54.240751
448.0000,16.0000,57.244715
452.0000,16.0000,55.926344
456.0000,16.0000,55.474479
460.0000,16.0000,57.578907
464.0000,16.0000,58.539635
468.0000,16.0000,54.004817
472.0000,16.0000,55.666810
476.0000,16.0000,54.416214
480.0000,16.0000,57.914785
484.0000,16.0000,56.264981
488.0000,16.0000,57.775303
492.0000,16.0000,60.788791
496.0000,16.0000,55.475381
500.0000,16.0000,57.465125
504.0000,16.0000,56.476376
508.0000,16.0000,58.935716
0.0000,20.0000,0.187867
4.0000,20.0000,4.437365
8.0000,20.0000,0.084135
12.0000,20.0000,1.874668
16.0000,20.0000,-0.038242
20.0000,20.0000,0.912337
24.0000,20.0000,2.818318
28.0000,20.0000,3.248671
32.0000,20.0000,3.441278
36.0000,20.0000,0.351792
40.0000,20.0000,-1.541886
44.0000,20.0000,2.025241
48.0000,20.0000,3.509331
52.0000,20.0000,2.162788
56.0000,20.0000,2.512030
60.0000,20.0000,4.502269
64.0000,20.0000,-0.609755
68.0000,20.0000,-1.719843
72.0000,20.0000,3.094210
76.0000,20.0000,1.942083
80.0000,20.0000,7.710392
84.0000,20.0000,-0.108715
88.0000,20.0000,7.551685
92.0000,20.0000,3.601600
96.0000,20.0000,-1.675392
100.0000,20.0000,5.763421
104.0000,20.0000,4.253834
108.0000,20.0000,3.809465
112.0000,20.0000,3.602285
116.0000,20.0000,7.197400
120.0000,20.0000,6.038881
124.0000,20.0000,3.853253
128.0000,20.0000,4.609605
132.0000,20.0000,4.294050
136.0000,20.0000,3.030815
140.0000,20.0000,7.022533
144.0000,20.0000,7.016757
148.0000,20.0000,4.510386
152.0000,20.0000,10.472493
156.0000,20.0000,7.313734
160.0000,20.0000,5.975363
164.0000,20.0000,2.978345
168.0000,20.0000,3.896413
172.0000,20.0000,7.274727
176.0000,20.0000,5.885355
180.0000,20.0000,7.799436
184.0000,20.0000,5.002199
188.0000,20.0000,6.202644
192.0000,20.0000,7.092175
196.0000,20.0000,6.843810
200.0000,20.0000,5.902485
204.0000,20.0000,5.092988
208.0000,20.0000,9.368090
212.0000,20.0000,6.404099
216.0000,20.0000,9.828423
220.0000,20.0000,8.599129
224.0000,20.0000,9.820414
228.0000,20.0000,7.471453
232.0000,20.0000,5.541809
236.0000,20.0000,6.382794
240.0000,20.0000,11.088194
244.0000,20.0000,11.232696
248.0000,20.0000,10.693157
252.0000,20.0000,8.559364
256.0000,20.0000,8.563494
260.0000,20.0000,51.969864
264.0000,20.0000,53.441693
268.0000,20.0000,50.590601
272.0000,20.0000,50.073389
276.0000,20.0000,49.889463
280.0000,20.0000,53.849481
284.0000,20.0000,52.468223
288.0000,20.0000,50.091815
292.0000,20.0000,51.568533
296.0000,20.0000,48.653755
300.0000,20.0000,53.214779
304.0000,20.0000,54.621813
308.0000,20.0000,53.589887
312.0000,20.0000,52.562809
316.0000,20.0000,51.163987
320.0000,20.0000,50.695614
324.0000,20.0000,53.840478
328.0000,20.0000,51.408527
332.0000,20.0000,50.677481
336.0000,20.0000,50.992834
340.0000,20.0000,55.498097
344.0000,20.0000,52.918135
348.0000,20.0000,53.318769
352.0000,20.0000,54.196063
356.0000,20.0000,56.218040
360.0000,20.0000,56.137626
364.0000,20.0000,51.864090
368.0000,20.0000,49.443018
372.0000,20.0000,51.227908
376.0000,20.0000,51.145055
380.0000,20.0000,54.540884
384.0000,20.0000,55.646987
388.0000,20.0000,50.724844
392.0000,20.0000,55.124446
396.0000,20.0000,53.152023
400.0000,20.0000,53.998100
404.0000,20.0000,62.196474
408.0000,20.0000,54.755426
412.0000,20.0000,55.728487
416.0000,20.0000,59.421305
420.0000,20.0000,56.610818
424.0000,20.0000,53.610133
428.0000,20.0000,54.956706
432.0000,20.0000,54.874147
436.0000,20.0000,56.101828
440.0000,20.0000,57.634920
444.0000,20.0000,58.373840
448.0000,20.0000,57.542854
452.0000,20.0000,59.995631
456.0000,20.0000,54.258436
460.0000,20.0000,57.908090
464.0000,20.0000,55.789648
468.0000,20.0000,57.129488
472.0000,20.0000,57.946082
476.0000,20.0000,57.261164
480.0000,20.0000,60.539154
484.0000,20.0000,57.993084
488.0000,20.0000,57.461964
492.0000,20.0000,58.411321
496.0000,20.0000,57.589166
500.0000,20.0000,58.949726
504.0000,20.0000,60.995799
508.0000,20.0000,58.745272
0.0000,24.0000,-2.678656
4.0000,24.0000,1.518641
8.0000,24.0000,4.069785
12.0000,24.0000,2.506221
16.0000,24.0000,0.197256
20.0000,24.0000,0.522836
24.0000,24.0000,6.621585
28.0000,24.0000,1.794011
32.0000,24.0000,2.986158
36.0000,24.0000,2.160686
40.0000,24.0000,3.217215
44.0000,24.0000,3.068131
48.0000,24.0000,2.280887
52.0000,24.0000,4.464128
56.0000,24.0000,5.324090
60.0000,24.0000,1.463760
64.0000,24.0000,4.020959
68.0000,24.0000,3.249295
72.0000,24.0000,4.973917
76.0000,24.0000,1.046232
80.0000,24.0000,4.372666
84.0000,24.0000,5.649094
88.0000,24.0000,3.826130
92.0000,24.0000,2.894204
96.0000,24.0000,6.567933
100.0000,24.0000,1.571618
104.0000,24.0000,3.575947
108.0000,24.0000,6.362285
112.0000,24.0000,3.609894
116.0000,24.0000,6.700860
120.0000,24.0000,5.577609
124.0000,24.0000,5.229719
128.0000,24.0000,4.214874
132.0000,24.0000,1.596731
136.0000,24.0000,2.213301
140.0000,24.0000,4.905636
144.0000,24.0000,7.654576
148.0000,24.0000,6.571574
152.0000,24.0000,5.476302
156.0000,24.0000,7.066144
160.0000,24.0000,10.937171
164.0000,24.0000,8.347623
168.0000,24.0000,6.404531
172.0000,24.0000,7.385928
176.0000,24.0000,4.208961
180.0000,24.0000,4.967330
184.0000,24.0000,7.739366
188.0000,24.0000,7.727025
192.0000,24.0000,8.019736
196.0000,24.0000,9.658300
200.0000,24.0000,3.475005
204.0000,24.0000,6.207800
208.0000,24.0000,11.077963
212.0000,24.0000,9.102855
216.0000,24.0000,4.964653
220.0000,24.0000,8.589593
224.0000,24.0000,7.125996
228.0000,24.0000,6.432861
232.0000,24.0000,8.589436
236.0000,24.0000,9.409820
240.0000,24.0000,9.803257
244.0000,24.0000,11.824852
248.0000,24.0000,6.935566
252.0000,24.0000,9.320656
256.0000,24.0000,6.770738
260.0000,24.0000,49.459222
264.0000,24.0000,49.712068
268.0000,24.0000,52.739500
272.0000,24.0000,53.412682
276.0000,24.0000,51.650893
280.0000,24.0000,54.113296
284.0000,24.0000,52.077895
288.0000,24.0000,55.155654
292.0000,24.0000,53.200161
296.0000,24.0000,53.657299
300.0000,24.0000,54.672528
304.0000,24.0000,50.697830
308.0000,24.0000,53.999635
312.0000,24.0000,51.712648
316.0000,24.0000,53.945073
320.0000,24.0000,53.815705
324.0000,24.0000,53.659227
328.0000,24.0000,55.091121
332.0000,24.0000,52.684304
336.0000,24.0000,52.141868
340.0000,24.0000,52.737717
344.0000,24.0000,53.553824
348.0000,24.0000,51.716695
352.0000,24.0000,54.923231
356.0000,24.0000,56.304892
360.0000,24.0000,56.878994
364.0000,24.0000,53.973622
368.0000,24.0000,55.121846
372.0000,24.0000,56.275591
376.0000,24.0000,56.370593
380.0000,24.0000,55.765556
384.0000,24.0000,54.857565
388.0000,24.0000,52.184713
392.0000,24.0000,56.798173
396.0000,24.0000,56.920703
400.0000,24.0000,55.726395
404.0000,24.0000,53.549980
408.0000,24.0000,56.332024
412.0000,24.0000,56.655403
416.0000,24.0000,57.827410
420.0000,24.0000,53.306398
424.0000,24.0000,57.229264
428.0000,24.0000,57.116725
432.0000,24.0000,56.885593
436.0000,24.0000,57.025884
440.0000,24.0000,54.177650
444.0000,24.0000,58.550677
448.0000,24.0000,57.009628
452.0000,24.0000,56.852001
456.0000,24.0000,55.877889
460.0000,24.0000,58.513162
464.0000,24.0000,59.018999
468.0000,24.0000,55.367423
472.0000,24.0000,56.065269
476.0000,24.0000,53.328882
480.0000,24.0000,56.649480
484.0000,24.0000,57.583492
488.0000,24.0000,57.252010
492.0000,24.0000,57.904918
496.0000,24.0000,57.691073
500.0000,24.0000,57.914457
504.0000,24.0000,60.043280
508.0000,24.0000,60.565615
0.0000,28.0000,4.826624
4.0000,28.0000,0.925608
8.0000,28.0000,2.674315
12.0000,28.0000,4.663802
16.0000,28.0000,2.268898
20.0000,28.0000,2.763370
24.0000,28.0000,5.281699
28.0000,28.0000,1.110855
32.0000,28.0000,-0.775792
36.0000,28.0000,0.713898
40.0000,28.0000,2.899285
44.0000,28.0000,3.404681
48.0000,28.0000,2.815159
52.0000,28.0000,7.723527
56.0000,28.0000,4.585825
60.0000,28.0000,2.660168
64.0000,28.0000,4.928782
68.0000,28.0000,3.379141
72.0000,28.0000,3.171771
76.0000,28.0000,3.251860
80.0000,28.0000,5.507152
84.0000,28.0000,4.043536
88.0000,28.0000,5.702313
92.0000,28.0000,5.572047
96.0000,28.0000,3.664449
100.0000,28.0000,2.844047
104.0000,28.0000,3.301736
108.0000,28.0000,3.894296
112.0000,28.0000,2.666694
116.0000,28.0000,3.231215
120.0000,28.0000,6.482273
124.0000,28.0000,4.145936
128.0000,28.0000,7.263012
